Date,Job Title,Link,Company,Location,Job Type
16 Septembre 2018,Développeur web,https://www.jobinfocamer.com/job/17899/developpeur-web-a-lamda-technologies-sarl,LAMDA TECHNOLOGIES SARL,Douala,CDD
16 Septembre 2018,Développeur mobile,https://www.jobinfocamer.com/job/17898/developpeur-mobile-a-lamda-technologies-sarl,LAMDA TECHNOLOGIES SARL,Douala,CDD
14 Septembre 2018,Développeur web PHP Laravel,https://www.jobinfocamer.com/job/17892/developpeur-web-php-laravel-a-it-services,IT SERVICES,Yaoundé,CDI
11 Septembre 2018,Enseignant Permanent en Informatique,https://www.jobinfocamer.com/job/17869/enseignant-permanent-en-informatique-a-epfa,EPFA,Douala,CDI
11 Septembre 2018,Développeur Web,https://www.jobinfocamer.com/job/17864/developpeur-web-a-particulier,Particulier,Douala,STAGE
10 Septembre 2018,Conseil Technique à Distance,https://www.jobinfocamer.com/job/17862/conseil-technique-a-distance-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
10 Septembre 2018,Gestionnaire de bases de données,https://www.jobinfocamer.com/job/17850/gestionnaire-de-bases-de-donnees-a-ets-p-r-o-s,Ets P.R.O.S,Douala,CDD
05 Septembre 2018,Développeur Mobile Android / iOS,https://www.jobinfocamer.com/job/17808/developpeur-mobile-android-ios-a-cash-xpress,CASH XPRESS,Douala,CDD
04 Septembre 2018,Technicien photocopieur et imprimante,https://www.jobinfocamer.com/job/17794/technicien-photocopieur-et-imprimante-a-dexxys-cameroun,Dexxys Cameroun,Douala,CDI
03 Septembre 2018,Ingénieur de Travaux (Informaticien),https://www.jobinfocamer.com/job/17773/ingenieur-de-travaux-informaticien--a-oapi,OAPI,Yaoundé,CDI
03 Septembre 2018,OFFRE DE STAGE DÉVELOPPEUR (POSSIBILITÉ D’EMPLOI),https://www.jobinfocamer.com/job/17767/offre-de-stage-developpeur-possibilite-d-emploi--a-css-engineering,CSS ENGINEERING,Douala,STAGE
29 Août 2018,Ingénieur Informaticien-programmeur,https://www.jobinfocamer.com/job/17750/ingenieur-informaticien-programmeur-a-entreprise-de-la-place,Entreprise de la place,Douala,STAGE
27 Août 2018,TELECONSULTANT,https://www.jobinfocamer.com/job/17718/teleconsultant-a-insystem,INSYSTEM,Yaoundé,CDI
24 Août 2018,DEVELOPPEUR FRONT-END,https://www.jobinfocamer.com/job/17696/developpeur-front-end-a-ufi-payment-solutions,UFI PAYMENT SOLUTIONS,Yaoundé,CDD
24 Août 2018,SUPPORT FONCTIONNEL NIVEAU1,https://www.jobinfocamer.com/job/17695/support-fonctionnel-niveau1-a-ufi-payment-solutions,UFI PAYMENT SOLUTIONS,Yaoundé,CDD
23 Août 2018,Formateur Informatique,https://www.jobinfocamer.com/job/17689/formateur-informatique-a-solidarite-technologique,SOLIDARITE TECHNOLOGIQUE,Yaoundé,CDD
22 Août 2018,INGENIEUR WEB DESIGN,https://www.jobinfocamer.com/job/17674/ingenieur-web-design-a-iplans-sa,IPLANS SA,Douala,CDD
21 Août 2018,Administrateur Système et réseau,https://www.jobinfocamer.com/job/17661/administrateur-systeme-et-reseau-a-presprint-plc,PRESPRINT Plc,Limbe,CDI
20 Août 2018,Stage professionnel Développeur JAVA full stack,https://www.jobinfocamer.com/job/17659/stage-professionnel-developpeur-java-full-stack-a-sprint-pay,SPRINT-PAY,Yaoundé,STAGE
20 Août 2018,Concepteur-Développeur JAVA JEE Fullstack Confirmé (H/F) (Visa sponsor),https://www.jobinfocamer.com/job/17657/concepteur-developpeur-java-jee-fullstack-confirme-h-f-visa-sponsor--a-trans-engine,TRANS-ENGINE,Yaoundé,CDI
20 Août 2018,LEAD WEB ARCHITECT / CHUCK NORRIS DIGITAL H/F (Visa sponsor),https://www.jobinfocamer.com/job/17655/lead-web-architect-chuck-norris-digital-h-f-visa-sponsor--a-trans-engine,TRANS-ENGINE,Yaoundé,CDI
16 Août 2018,INGENIEUR RESEAU ET SYSTEME INFORMATIQUE,https://www.jobinfocamer.com/job/17626/ingenieur-reseau-et-systeme-informatique-a-multiplex-sarl,MULTIPLEX SARL,Douala,CDI
16 Août 2018,TECHNICO-COMMERCIAL IT EXPERT,https://www.jobinfocamer.com/job/17625/technico-commercial-it-expert-a-multiplex-sarl,MULTIPLEX SARL,Douala,CDI
11 Août 2018,TECHNICO-COMMERCIAUX POUR VENTE DE SERVICES INFORMATIQUES,https://www.jobinfocamer.com/job/17586/technico-commerciaux-pour-vente-de-services-informatiques-a-glob-informatik,GLOB INFORMATIK,Douala,CDI
07 Août 2018,Développeur/Intégrateur Web Prestashop,https://www.jobinfocamer.com/job/17533/developpeur-integrateur-web-prestashop-a-izisolutions,IziSolutions,Yaoundé,CDD
09 Juillet 2018,SOUS-DIRECTEUR DES S.I.,https://www.jobinfocamer.com/job/17430/sous-directeur-des-s-i--a-mnt-consulting,MNT Consulting,Douala,CDI
24 Juin 2018,Développeur Web,https://www.jobinfocamer.com/job/17420/developpeur-web-a-sense-sarl,SENSE SARL,Yaoundé,CDI
23 Juin 2018,Informaticien niveau BTS,https://www.jobinfocamer.com/job/17418/informaticien-niveau-bts-a-college-libermann,Collège LIBERMANN,Douala,CDI
08 Juin 2018,Programmeur et Gestionnaire des bases de données,https://www.jobinfocamer.com/job/17389/programmeur-et-gestionnaire-des-bases-de-donnees-a-centre-pasteur-du-cameroun,Centre Pasteur du Cameroun,Yaoundé,CDD
05 Juin 2018,Assistant(e) Développeur IT,https://www.jobinfocamer.com/job/17374/assistant-e-developpeur-it-a-paness,PANESS,Douala,CDI
29 Mai 2018,Analyste programmeur,https://www.jobinfocamer.com/job/17338/analyste-programmeur-a-mako-industries,MaKo industries,Yaoundé,CDI
25 Mai 2018,Ingénieur Informatique,https://www.jobinfocamer.com/job/17325/ingenieur-informatique-a-digit,DIGIT,Douala,STAGE
21 Mai 2018,Administrateur (trice) de Base de Données (DBA) Oracle,https://www.jobinfocamer.com/job/17294/administrateur-trice-de-base-de-donnees-dba-oracle-a-deloitte,DELOITTE,Yaoundé,CDI
09 Mai 2018,TECHNICO-COMMERCIAL IT,https://www.jobinfocamer.com/job/17221/technico-commercial-it-a-paness,PANESS,Douala,CDI
03 Mai 2018,Business Analyst,https://www.jobinfocamer.com/job/17188/business-analyst-a-secteur-telecom,Secteur Telecom,Douala,CDI
30 Avril 2018,ANDROID DEVELOPER,https://www.jobinfocamer.com/job/17173/android-developer-a-societe-tesco,Societe TESCO,International,CDI
30 Avril 2018,GAME DEVELOPER,https://www.jobinfocamer.com/job/17170/game-developer-a-societe-tesco,Societe TESCO,International,CDI
30 Avril 2018,IOS Developer,https://www.jobinfocamer.com/job/17168/ios-developer-a-societe-tesco,Societe TESCO,International,CDI
28 Avril 2018,Ingénieur Développeur,https://www.jobinfocamer.com/job/17155/ingenieur-developpeur-a-megasoft-sarl,MEGASOFT SARL,Yaoundé,CDD
27 Avril 2018,Développeur Python / Data scientist,https://www.jobinfocamer.com/job/17152/developpeur-python-data-scientist-a-ews-techs,EWS TECHS,Douala,CDI
25 Avril 2018,IT Support Assistant,https://www.jobinfocamer.com/job/17140/it-support-assistant-a-world-bank-group,World Bank Group,Yaoundé,CDI
25 Avril 2018,Designer/Intégrateur Web,https://www.jobinfocamer.com/job/17139/designer-integrateur-web-a-abyster,AByster,Yaoundé,CDI
23 Avril 2018,INGÉNIEUR TECHNICIEN EN INFORMATIQUE,https://www.jobinfocamer.com/job/17125/ingenieur-technicien-en-informatique-a-philjohn-technologies,PHILJOHN TECHNOLOGIES,Douala,CDD
20 Avril 2018,Java developers,https://www.jobinfocamer.com/job/17102/java-developers-a-societe-tesco,Société TESCO,,CDI
20 Avril 2018,Data management consultant,https://www.jobinfocamer.com/job/17100/data-management-consultant-a-philjohn-technologies,PHILJOHN TECHNOLOGIES,Douala,CDI
20 Avril 2018,Consultant BDD,https://www.jobinfocamer.com/job/17096/consultant-bdd-a-philjohn-technologies,PHILJOHN TECHNOLOGIES,Douala,STAGE
20 Avril 2018,Consultant reporting,https://www.jobinfocamer.com/job/17095/consultant-reporting-a-philjohn-technologies,PHILJOHN TECHNOLOGIES,Douala,STAGE
18 Avril 2018,IT MANAGER,https://www.jobinfocamer.com/job/17070/it-manager-a-win-win-sarl,WIN-WIN SARL,Yaoundé,CDI
17 Avril 2018,INTÉGRATEUR ERP ODOO (H/F),https://www.jobinfocamer.com/job/17056/integrateur-erp-odoo-h-f--a-camtrack,CAMTRACK,Douala,CDI
17 Avril 2018,DÉVELOPPEUR MOBILE (ANDROID ET IOS),https://www.jobinfocamer.com/job/17055/developpeur-mobile-android-et-ios--a-camtrack,CAMTRACK,Douala,CDI
16 Avril 2018,AGENT MONETIQUE,https://www.jobinfocamer.com/job/17042/agent-monetique-a-ufi-payment-solutions,UFI PAYMENT SOLUTIONS,Yaoundé,CDD
15 Avril 2018,Développeur web,https://www.jobinfocamer.com/job/17039/developpeur-web-a-paykap-mobile-money,PayKap Mobile Money,Douala,CDI
14 Avril 2018,Ingénieur Developpeur et Chef de Projet,https://www.jobinfocamer.com/job/17035/ingenieur-developpeur-et-chef-de-projet-a-greensoft-engineering,GreenSoft Engineering,Douala,CDI
12 Avril 2018,ADMINISTRATEUR RESEAU ET SYSTEME,https://www.jobinfocamer.com/job/17017/administrateur-reseau-et-systeme-a-amla-cameroun,AMLA CAMEROUN,Yaoundé,CDI
12 Avril 2018,Développeur mobile,https://www.jobinfocamer.com/job/17014/developpeur-mobile-a-amla-cameroun,AMLA CAMEROUN,Yaoundé,CDI
12 Avril 2018,INGÉNIEUR TECHNICO-COMMERCIAL,https://www.jobinfocamer.com/job/17003/ingenieur-technico-commercial-a-resytal-sa,RESYTAL SA,Yaoundé,CDI
11 Avril 2018,"Ingénieur Informaticien, Réseaux et Télécoms, Systèmes et Sécurité, Génie Logiciel",https://www.jobinfocamer.com/job/16984/ingenieur-informaticien-reseaux-et-telecoms-systemes-et-securite-genie-logiciel-a-resytal-sa,RESYTAL SA,Yaoundé,CDI
10 Avril 2018,INGENIEUR INTEGRATEUR,https://www.jobinfocamer.com/job/16981/ingenieur-integrateur-a-iplans-sa,IPLANS SA,Douala,CDI
07 Avril 2018,GESTIONNAIRE RESEAUX ET SYSTEMES INFORMATIQUES,https://www.jobinfocamer.com/job/16960/gestionnaire-reseaux-et-systemes-informatiques-a-distribut,DISTRIBUT,Douala,CDI
07 Avril 2018,WebDesigner Qualifié,https://www.jobinfocamer.com/job/16955/webdesigner-qualifie-a-africanet,AfricaNet,,STAGE
07 Avril 2018,Développeur Qualifié,https://www.jobinfocamer.com/job/16953/developpeur-qualifie-a-africanet,AfricaNet,,STAGE
05 Avril 2018,Développeurs ANDROID,https://www.jobinfocamer.com/job/16936/developpeurs-android-a-oryx-consulting-finance-engineering-,Oryx Consulting (Finance & Engineering),Douala,CDI
05 Avril 2018,INGÉNIEUR INFORMATICIEN,https://www.jobinfocamer.com/job/16935/ingenieur-informaticien-a-matrix-telecoms,MATRIX TELECOMS,Yaoundé,CDI
04 Avril 2018,GESTIONNAIRE DES DONNÉES ET DE LA CARTOGRAPHIE,https://www.jobinfocamer.com/job/16930/gestionnaire-des-donnees-et-de-la-cartographie-a-action-contre-la-faim-acf-,Action Contre la Faim(ACF),Yaoundé,CDD
04 Avril 2018,Administration système Linux Devops,https://www.jobinfocamer.com/job/16928/administration-systeme-linux-devops-a-bara-technologies,Bara Technologies,Yaoundé,CDI
04 Avril 2018,Web designer avec expérience,https://www.jobinfocamer.com/job/16919/web-designer-avec-experience-a-paykap-mobile-money,PayKap Mobile Money,Douala,CDI
03 Avril 2018,Développeur Web,https://www.jobinfocamer.com/job/16911/developpeur-web-a-entreprise-de-la-place,Entreprise de la place,Douala,STAGE
01 Avril 2018,Stagiaire ICT,https://www.jobinfocamer.com/job/16902/stagiaire-ict-a-pnud-cameroun,PNUD Cameroun,Yaoundé,STAGE
30 Mars 2018,Développeur Android,https://www.jobinfocamer.com/job/16883/developpeur-android-a-africashine-systems,Africashine-Systems,Yaoundé,STAGE
27 Mars 2018,STAGE PROFESSIONNEL EN DEVELOPPEMENT WEB,https://www.jobinfocamer.com/job/16849/stage-professionnel-en-developpement-web--a-dkt-group-sarl,DKT Group SARL,Yaoundé,STAGE
27 Mars 2018,DEVELOPPEUR LOGICIEL,https://www.jobinfocamer.com/job/16848/developpeur-logiciel-a-agribizz,AgriBizz,Douala,STAGE
27 Mars 2018,Développeurs Logiciel,https://www.jobinfocamer.com/job/16843/developpeurs-logiciel-a-peers-exchange-cameroon,Peers Exchange Cameroon,,CDI
26 Mars 2018,DEVELOPPEUR JAVA JEE/WEB/AGILE,https://www.jobinfocamer.com/job/16839/developpeur-java-jee-web-agile-a-afrologix,AFROLOGIX,Yaoundé,CDI
26 Mars 2018,Web designer/Web master,https://www.jobinfocamer.com/job/16837/web-designer-web-master-a-afrologix,AFROLOGIX,Yaoundé,CDI
26 Mars 2018,Stage développeur Web,https://www.jobinfocamer.com/job/16836/stage-developpeur-web-a-omnifreight,OMNIFREIGHT,Douala,STAGE
23 Mars 2018,Développeurs WINDEV et ANDROID,https://www.jobinfocamer.com/job/16806/developpeurs-windev-et-android-a-oryx-consulting-finance-engineering-,Oryx Consulting (Finance & Engineering),Douala,CDI
23 Mars 2018,Technicien Support Technique (H/F) pour FAI VSAT,https://www.jobinfocamer.com/job/16796/technicien-support-technique-h-f-pour-fai-vsat-a-secteur-telecommunication,Secteur Telecommunication,Douala,CDI
20 Mars 2018,TECHNICO COMMERCIAUX POUR SERVICES INFORMATIQUES,https://www.jobinfocamer.com/job/16758/technico-commerciaux-pour-services-informatiques-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
20 Mars 2018,Data Manager,https://www.jobinfocamer.com/job/16755/data-manager-a-la-croix-rouge-camerounaise-et-la-croix-rouge-francaise,La Croix-Rouge camerounaise et la Croix-Rouge française,KOUSSERI,CDD
18 Mars 2018,Stagiaires en informatique,https://www.jobinfocamer.com/job/16731/stagiaires-en-informatique-a-crystal-financial-club,Crystal Financial Club,Yaoundé,CDI
17 Mars 2018,ICT Manager,https://www.jobinfocamer.com/job/16712/ict-manager--a-elizabeth-glaser-pediatric-aids-foundation,Elizabeth Glaser Pediatric AIDS Foundation,Yaoundé,CDD
17 Mars 2018,ICT Officer,https://www.jobinfocamer.com/job/16711/ict-officer-a-elizabeth-glaser-pediatric-aids-foundation,Elizabeth Glaser Pediatric AIDS Foundation,Yaoundé and Douala,CDD
12 Mars 2018,DÉVELOPPEUR JAVA JEE / WEB / AGILE,https://www.jobinfocamer.com/job/16624/developpeur-java-jee-web-agile-a-hr-for-all,HR FOR ALL,,CDI
12 Mars 2018,Backend Web Application Developer (PHP),https://www.jobinfocamer.com/job/16623/backend-web-application-developer-php--a-maviance-cameroon-plc,Maviance Cameroon PLC,Douala,CDI
04 Mars 2018,Développeur Web fullstack PHP Laravel/Yii2,https://www.jobinfocamer.com/job/16523/developpeur-web-fullstack-php-laravel-yii2-a-qube,QUBE,Yaoundé,CDD
04 Mars 2018,Développeur C# Desktop,https://www.jobinfocamer.com/job/16522/developpeur-c-desktop-a-qube,QUBE,Yaoundé,CDD
02 Mars 2018,Développeur web PHP,https://www.jobinfocamer.com/job/16499/developpeur-web-php-a-afro-petro-business-solutions,Afro Petro & Business Solutions,Douala,CDI
02 Mars 2018,Maintenance informatique et réseaux,https://www.jobinfocamer.com/job/16492/maintenance-informatique-et-reseaux-a-nae-services,NAE-SERVICES,Bertoua,CDD
02 Mars 2018,Développeur(e) C# MVC EF expérimenté,https://www.jobinfocamer.com/job/16491/developpeur-e-c-mvc-ef-experimente-a-paykap-mobile-money,PayKap Mobile Money,Douala,CDI
01 Mars 2018,Développeur JAVA/J2EE,https://www.jobinfocamer.com/job/16482/developpeur-java-j2ee-a-afro-petro-business-solutions,Afro Petro & Business Solutions,Douala,CDI
26 Février 2018,Développeur Front-End,https://www.jobinfocamer.com/job/16440/developpeur-front-end-a-advance-it-group,ADVANCE IT GROUP,Yaoundé,CDI
21 Février 2018,Stage - Administrateur Système - Réseaux-(H/F),https://www.jobinfocamer.com/job/16367/stage-administrateur-systeme-reseaux-h-f--a-toltec-consulting,Toltec Consulting,Douala,STAGE
18 Février 2018,Computer Management Assistant Intern (non-paid),https://www.jobinfocamer.com/job/16321/computer-management-assistant-intern-non-paid--a-u-s-embassy,U.S. Embassy,Yaoundé,STAGE
16 Février 2018,Expert en Sécurité Informatique certifié,https://www.jobinfocamer.com/job/16305/expert-en-securite-informatique-certifie-a-madia-sarl,MADIA SARL,Yaoundé,CDD
14 Février 2018,Développeur Python/Odoo,https://www.jobinfocamer.com/job/16266/developpeur-python-odoo-a-corpecca,Corpecca,Douala,CDI
14 Février 2018,Data Manager,https://www.jobinfocamer.com/job/16259/data-manager-a-cabinet-entreprises-solutions,Cabinet Entreprises Solutions,Yaoundé,CDI
13 Février 2018,TECHNICO-COMMERCIAL,https://www.jobinfocamer.com/job/16254/technico-commercial-a-adac-africa-data-center-,ADAC (AFRICA DATA CENTER),Yaoundé,CDI
11 Février 2018,Web developer needed,https://www.jobinfocamer.com/job/16223/web-developer-needed-a-particulier,Particulier,Douala,CDI
11 Février 2018,Telecommunications Specialist needed,https://www.jobinfocamer.com/job/16222/telecommunications-specialist-needed-a-particulier,Particulier,,CDI
11 Février 2018,BI (Business Intelligence) Developer needed,https://www.jobinfocamer.com/job/16220/bi-business-intelligence-developer-needed-a-particulier,Particulier,Douala,CDI
08 Février 2018,JAVA DEVELOPPER,https://www.jobinfocamer.com/job/16188/java-developper-a-societe-tesco,Société TESCO,,CDI
08 Février 2018,Software Developers,https://www.jobinfocamer.com/job/16183/software-developers-a-corpecca,Corpecca,,CDI
06 Février 2018,Informaticien(e),https://www.jobinfocamer.com/job/16147/informaticien-e--a-hotel-merina,HOTEL MERINA,Yaoundé,CDD
05 Février 2018,Développeur mobile,https://www.jobinfocamer.com/job/16128/developpeur-mobile-a-africashine-systems,Africashine-Systems,Yaoundé,STAGE
05 Février 2018,Développeur Python,https://www.jobinfocamer.com/job/16121/developpeur-python-a-africashine-systems,Africashine-Systems,Yaoundé,CDD
02 Février 2018,Stagiaire informatique,https://www.jobinfocamer.com/job/16096/stagiaire-informatique--a-ring-corporation-ltd,Ring Corporation Ltd,Douala,STAGE
02 Février 2018,Designer Web/Mobile,https://www.jobinfocamer.com/job/16089/designer-web-mobile-a-stillforce-ltd,STILLFORCE LTD,Douala,CDD
02 Février 2018,Développeur d'applications Web,https://www.jobinfocamer.com/job/16088/developpeur-d-applications-web-a-churchill-training-institute,Churchill Training Institute,Douala,CDI
30 Janvier 2018,Infrastructure Desktop Support & Services Officer,https://www.jobinfocamer.com/job/16044/infrastructure-desktop-support-services-officer-a-ecobank-cameroun,ECOBANK CAMEROUN,Douala,CDI
26 Janvier 2018,Stage professionnel web design/intégration/développeur web/communication digitale,https://www.jobinfocamer.com/job/15995/stage-professionnel-web-design-integration-developpeur-web-communication-digitale-a-m2b-energy-sarl,M2B ENERGY SARL,Douala,STAGE
20 Janvier 2018,Développeur /Concepteur Mobile (Android) confirmé,https://www.jobinfocamer.com/job/15911/developpeur-concepteur-mobile-android-confirme-a-axxentis,Axxentis,,STAGE
20 Janvier 2018,DEVELOPPEURS WEB/MOBILE,https://www.jobinfocamer.com/job/15907/developpeurs-web-mobile-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
17 Janvier 2018,Business Process Analyst / Analyste de Processus Métier,https://www.jobinfocamer.com/job/15879/business-process-analyst-analyste-de-processus-metier-a-acep-management,ACEP Management,Yaoundé,CDI
15 Janvier 2018,Développeur JAVA,https://www.jobinfocamer.com/job/15843/developpeur-java-a-archipel,Archipel,Yaoundé,CDI
11 Janvier 2018,recherche des stagiaires étudiants,https://www.jobinfocamer.com/job/15810/recherche-des-stagiaires-etudiants-a-megasoft-sarl,MEGASOFT SARL,Yaoundé,STAGE
11 Janvier 2018,CONSULTANT JUNIOR DES ERP,https://www.jobinfocamer.com/job/15808/consultant-junior-des-erp--a-mosirex-sarl,MOSIREX SARL,Yaoundé,CDI
10 Janvier 2018,Développeur Android,https://www.jobinfocamer.com/job/15794/developpeur-android-a-africa-med-cameroun,AFRICA-MED CAMEROUN,Douala,CDI
09 Janvier 2018,Project Manager,https://www.jobinfocamer.com/job/15786/project-manager--a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
09 Janvier 2018,Consultant technique SAP ABAP H/F,https://www.jobinfocamer.com/job/15779/consultant-technique-sap-abap-h-f-a-veotys-sarl,VEOTYS SARL,Douala,CDI
08 Janvier 2018,Développeur JAVA,https://www.jobinfocamer.com/job/15771/developpeur-java-a-archipel,Archipel,Douala,CDI
07 Janvier 2018,COMPUTER PROGRAMMER,https://www.jobinfocamer.com/job/15758/computer-programmer-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
